"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","season","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP","team_box"
270131029,"s:40~l:46~e:270131029~c:270131029","2007-02-01T00:00Z",14762,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2007,"","","","","",NA,"",270131029,TRUE,TRUE
270131030,"s:40~l:46~e:270131030~c:270131030","2007-02-01T00:00Z",13985,"True","False","False","False","[]","2007-02-01T00:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",270131030,TRUE,TRUE
270130006,"s:40~l:46~e:270130006~c:270130006","2007-01-31T00:30Z",20326,"True","False","False","False","[]","2007-01-31T00:30Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",2007,"","","","","",NA,"",270130006,TRUE,TRUE
270130014,"s:40~l:46~e:270130014~c:270130014","2007-01-31T00:30Z",19600,"True","False","False","False","[]","2007-01-31T00:30Z",1,"STD",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",11,"11.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2007,"","","","","",NA,"",270130014,TRUE,TRUE
270130018,"s:40~l:46~e:270130018~c:270130018","2007-01-31T00:30Z",19763,"True","False","False","False","[]","2007-01-31T00:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",270130018,TRUE,TRUE
270130005,"s:40~l:46~e:270130005~c:270130005","2007-01-31T00:00Z",19443,"True","False","False","False","[]","2007-01-31T00:00Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"","","","","",NA,"",270130005,TRUE,TRUE
270130011,"s:40~l:46~e:270130011~c:270130011","2007-01-31T00:00Z",12641,"True","False","False","False","[]","2007-01-31T00:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2007,"","","","","",NA,"",270130011,TRUE,TRUE
270130027,"s:40~l:46~e:270130027~c:270130027","2007-01-31T00:00Z",20173,"True","False","False","False","[]","2007-01-31T00:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2007,"","","","","",NA,"",270130027,TRUE,TRUE
270129010,"s:40~l:46~e:270129010~c:270129010","2007-01-30T00:30Z",14216,"True","False","False","False","[]","2007-01-30T00:30Z",1,"STD",1394,"Toyota Center (Houston)","Houston","TX",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2007,"","","","","",NA,"",270129010,TRUE,TRUE
270129001,"s:40~l:46~e:270129001~c:270129001","2007-01-30T00:00Z",11896,"True","False","False","False","[]","2007-01-30T00:00Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2007,"","","","","",NA,"",270129001,TRUE,TRUE
270129003,"s:40~l:46~e:270129003~c:270129003","2007-01-30T00:00Z",17745,"True","False","False","False","[{'type': 'event', 'headline': 'AT OKLAHOMA CITY OK'}]","2007-01-30T00:00Z",1,"STD",2559,"Chesapeake Energy Arena","Oklahoma City","OK",18203,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",270129003,TRUE,TRUE
270129007,"s:40~l:46~e:270129007~c:270129007","2007-01-30T00:00Z",15898,"True","False","False","False","[]","2007-01-30T00:00Z",1,"STD",892,"Ball Arena","Denver","CO",19520,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"","","","","",NA,"",270129007,TRUE,TRUE
270129016,"s:40~l:46~e:270129016~c:270129016","2007-01-30T00:00Z",16221,"True","False","False","False","[]","2007-01-30T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19356,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2007,"","","","","",NA,"",270129016,TRUE,TRUE
270129026,"s:40~l:46~e:270129026~c:270129026","2007-01-30T00:00Z",19911,"True","False","False","False","[]","2007-01-30T00:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2007,"","","","","",NA,"",270129026,TRUE,TRUE
270129029,"s:40~l:46~e:270129029~c:270129029","2007-01-30T00:00Z",12396,"True","False","False","False","[]","2007-01-30T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",4,"4.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2007,"","","","","",NA,"",270129029,TRUE,TRUE
270128025,"s:40~l:46~e:270128025~c:270128025","2007-01-29T00:00Z",16195,"True","False","False","False","[]","2007-01-29T00:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2007,"","","","","",NA,"",270128025,TRUE,TRUE
270128008,"s:40~l:46~e:270128008~c:270128008","2007-01-28T23:30Z",22076,"True","False","False","False","[]","2007-01-28T23:30Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2007,"","","","","",NA,"",270128008,TRUE,TRUE
270128002,"s:40~l:46~e:270128002~c:270128002","2007-01-28T23:00Z",17269,"True","False","False","False","[]","2007-01-28T23:00Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2007,"","","","","",NA,"",270128002,TRUE,TRUE
270128015,"s:40~l:46~e:270128015~c:270128015","2007-01-28T19:30Z",16102,"True","False","False","False","[]","2007-01-28T19:30Z",1,"STD",2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",270128015,TRUE,TRUE
270128005,"s:40~l:46~e:270128005~c:270128005","2007-01-28T18:00Z",20562,"True","False","False","False","[]","2007-01-28T18:00Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",17,"17.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2007,"","","","","",NA,"",270128005,TRUE,TRUE
270128013,"s:40~l:46~e:270128013~c:270128013","2007-01-28T17:30Z",18997,"True","False","False","False","[]","2007-01-28T17:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"OT","","","","",NA,"",270128013,TRUE,TRUE
270127004,"s:40~l:46~e:270127004~c:270127004","2007-01-28T00:30Z",22951,"True","False","False","False","[]","2007-01-28T00:30Z",1,"STD",1847,"United Center","Chicago","IL",20917,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2007,"","playoff","Playoff Series","CHI Wins series 4-0","True",7,"[{'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/4?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/14?lang=en&region=us'}]",270127004,TRUE,TRUE
270127006,"s:40~l:46~e:270127006~c:270127006","2007-01-28T00:30Z",20487,"True","False","False","False","[]","2007-01-28T00:30Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2007,"","","","","",NA,"",270127006,TRUE,TRUE
270127009,"s:40~l:46~e:270127009~c:270127009","2007-01-28T00:30Z",17381,"True","False","False","False","[]","2007-01-28T00:30Z",1,"STD",2465,"ORACLE Arena","Oakland","CA",19596,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"","","","","",NA,"",270127009,TRUE,TRUE
270127012,"s:40~l:46~e:270127012~c:270127012","2007-01-28T00:30Z",19060,"True","False","False","False","[]","2007-01-28T00:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",270127012,TRUE,TRUE
270127001,"s:40~l:46~e:270127001~c:270127001","2007-01-28T00:00Z",17531,"True","False","False","False","[]","2007-01-28T00:00Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2007,"","","","","",NA,"",270127001,TRUE,TRUE
270127003,"s:40~l:46~e:270127003~c:270127003","2007-01-28T00:00Z",18774,"True","False","False","False","[{'type': 'event', 'headline': 'AT OKLAHOMA CITY OK'}]","2007-01-28T00:00Z",1,"STD",2559,"Chesapeake Energy Arena","Oklahoma City","OK",18203,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2007,"","","","","",NA,"",270127003,TRUE,TRUE
270127007,"s:40~l:46~e:270127007~c:270127007","2007-01-28T00:00Z",19737,"True","False","False","False","[]","2007-01-28T00:00Z",1,"STD",892,"Ball Arena","Denver","CO",19520,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2007,"","","","","",NA,"",270127007,TRUE,TRUE
270127011,"s:40~l:46~e:270127011~c:270127011","2007-01-28T00:00Z",14263,"True","False","False","False","[]","2007-01-28T00:00Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","","","","",NA,"",270127011,TRUE,TRUE
270127029,"s:40~l:46~e:270127029~c:270127029","2007-01-28T00:00Z",15211,"True","False","False","False","[]","2007-01-28T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0.0",6,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"2OT","","","","",NA,"",270127029,TRUE,TRUE
270126008,"s:40~l:46~e:270126008~c:270126008","2007-01-27T01:00Z",22076,"True","False","False","False","[]","2007-01-27T01:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2007,"","","","","",NA,"",270126008,TRUE,TRUE
270126010,"s:40~l:46~e:270126010~c:270126010","2007-01-27T00:30Z",18155,"True","False","False","False","[]","2007-01-27T00:30Z",1,"STD",1394,"Toyota Center (Houston)","Houston","TX",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",270126010,TRUE,TRUE
