id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,tournamentId
401263411,s:40~l:41~e:401263411~c:401263411,2021-01-23T21:00Z,0,True,False,True,False,2021-01-23T21:00Z,,,0,N/A,348,Kohl Center,Madison,WI,17142,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,62,False,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,74,True,401263411,2021,2,7,Big Ten Conference,Big Ten,True,,
401269622,s:40~l:41~e:401269622~c:401269622,2021-01-23T17:00Z,1839,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,74,True,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,66,False,401269622,2021,2,4,Big East Conference,Big East,True,,
401260235,s:40~l:41~e:401260235~c:401260235,2021-01-24T01:00Z,250,True,False,True,False,2021-01-24T01:00Z,,,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,64,True,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,62,False,401260235,2021,2,2,Atlantic Coast Conference,ACC,True,,
401253870,s:40~l:41~e:401253870~c:401253870,2021-01-23T21:00Z,931,True,False,True,False,2021-01-23T21:00Z,,,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,47,False,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,69,True,401253870,2021,2,8,Big 12 Conference,Big 12,True,,
401260237,s:40~l:41~e:401260237~c:401260237,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,1964,Carrier Dome,Syracuse,NY,35446,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,78,True,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,True,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,60,False,401260237,2021,2,2,Atlantic Coast Conference,ACC,True,,
401263409,s:40~l:41~e:401263409~c:401263409,2021-01-23T19:00Z,44,True,False,True,False,2021-01-23T19:00Z,,,1,STD,2094,Williams Arena,Minneapolis,MN,14625,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,49,False,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,63,True,401263409,2021,2,7,Big Ten Conference,Big Ten,True,,
401258762,s:40~l:41~e:401258762~c:401258762,2021-01-23T23:00Z,2055,True,False,True,False,2021-01-23T23:00Z,,,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,81,True,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,73,False,401258762,2021,2,23,Southeastern Conference,SEC,True,,
401260233,s:40~l:41~e:401260233~c:401260233,2021-01-23T20:00Z,2950,True,False,True,False,2021-01-23T20:00Z,,,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,11500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,80,True,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,61,False,401260233,2021,2,2,Atlantic Coast Conference,ACC,True,,
401265389,s:40~l:41~e:401265389~c:401265389,2021-01-24T03:30Z,0,True,False,True,False,2021-01-24T03:30Z,,,0,N/A,1977,Matthew Knight Arena,Eugene,OR,12364,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,True,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,64,False,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,75,True,401265389,2021,2,21,Pac-12 Conference,Pac-12,True,,
401265390,s:40~l:41~e:401265390~c:401265390,2021-01-23T22:00Z,1,True,False,True,False,2021-01-23T22:00Z,,,0,N/A,820,Maples Pavilion,Stanford,CA,7233,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,73,True,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,72,False,401265390,2021,2,21,Pac-12 Conference,Pac-12,True,OT,
401259785,s:40~l:41~e:401259785~c:401259785,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,1910,Bender Arena,Washington,DC,3400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,71,True,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,True,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,70,False,401259785,2021,2,22,Patriot League,Patriot,True,,
401258764,s:40~l:41~e:401258764~c:401258764,2021-01-23T17:00Z,3250,True,False,True,False,2021-01-23T17:00Z,,,1,STD,1962,Colonial Life Arena,Columbia,SC,18000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,True,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,86,False,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,109,True,401258764,2021,2,23,Southeastern Conference,SEC,True,,
401258520,s:40~l:41~e:401258520~c:401258520,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,4947,Indiana Farmers Coliseum,Indianapolis,IN,6800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,72,False,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,100,True,401258520,2021,2,45,Horizon League,Horizon,True,,
401253437,s:40~l:41~e:401253437~c:401253437,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,2146,McKenzie Arena,Chattanooga,TN,10996,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,True,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,66,False,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,74,True,401253437,2021,2,24,Southern Conference,Southern,True,,
401253036,s:40~l:41~e:401253036~c:401253036,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,2116,Savage Arena,Toledo,OH,7014,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,76,True,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,74,False,401253036,2021,2,14,Mid-American Conference,MAC,True,,
401252832,s:40~l:41~e:401252832~c:401252832,2021-01-23T17:00Z,0,True,False,True,False,2021-01-23T17:00Z,,,0,N/A,1219,Matthews Arena,Boston,MA,5066,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,72,True,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,63,False,401252832,2021,2,10,Colonial Athletic Association,CAA,True,,
401260621,s:40~l:41~e:401260621~c:401260621,2021-01-23T17:30Z,0,True,False,True,False,2021-01-23T17:30Z,,,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,62,False,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,71,True,401260621,2021,2,3,Atlantic 10 Conference,A 10,True,,
401278976,s:40~l:41~e:401278976~c:401278976,2021-01-23T18:00Z,0,True,False,True,False,2021-01-23T18:00Z,,,1,STD,2200,Kaplan Arena,Williamsburg,VA,8600,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,64,False,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,79,True,401278976,2021,2,10,Colonial Athletic Association,CAA,True,,
401269736,s:40~l:41~e:401269736~c:401269736,2021-01-23T18:00Z,0,True,False,True,False,2021-01-23T18:00Z,,,0,N/A,2164,Physical Education Complex,Baltimore,MD,4100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,81,True,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,71,False,401269736,2021,2,16,Mid-Eastern Athletic Conference,MEAC,True,,
401258763,s:40~l:41~e:401258763~c:401258763,2021-01-23T18:00Z,83,True,False,True,False,2021-01-23T18:00Z,,,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,71,False,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,92,True,401258763,2021,2,23,Southeastern Conference,SEC,True,,
401252830,s:40~l:41~e:401252830~c:401252830,2021-01-23T18:00Z,25,True,False,True,False,2021-01-23T18:00Z,,,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,77,True,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,70,False,401252830,2021,2,10,Colonial Athletic Association,CAA,True,,
401280133,s:40~l:41~e:401280133~c:401280133,2021-01-23T18:30Z,0,True,False,True,False,2021-01-23T18:30Z,,,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,85,True,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,77,False,401280133,2021,2,14,Mid-American Conference,MAC,True,,
401279316,s:40~l:41~e:401279316~c:401279316,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,5420,NJIT Wellness and Events Center,Newark,NJ,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,True,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,74,True,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,65,False,401279316,2021,2,1,America East Conference,Am. East,True,,
401264285,s:40~l:41~e:401264285~c:401264285,2021-01-23T19:00Z,1394,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,4484,Addition Financial Arena,Orlando,FL,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,True,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,62,65,False,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,78,True,401264285,2021,2,62,American Athletic Conference,American,True,,
401262612,s:40~l:41~e:401262612~c:401262612,2021-01-23T19:00Z,0,True,True,True,False,2021-01-23T19:00Z,,,0,N/A,7095,Burns Arena,St. George,UT,4779,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,71,False,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,True,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,83,True,401262612,2021,2,44,Mountain West Conference,Mountain West,True,,
401260236,s:40~l:41~e:401260236~c:401260236,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,86,True,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,True,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,76,False,401260236,2021,2,2,Atlantic Coast Conference,ACC,True,,
401259789,s:40~l:41~e:401259789~c:401259789,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,137,Hart Center,Worcester,MA,3536,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,72,False,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,75,True,401259789,2021,2,22,Patriot League,Patriot,True,,
401258765,s:40~l:41~e:401258765~c:401258765,2021-01-23T19:00Z,1638,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,84,False,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,92,True,401258765,2021,2,23,Southeastern Conference,SEC,True,,
401256842,s:40~l:41~e:401256842~c:401256842,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,1936,Lundholm Gymnasium,Durham,NH,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,71,True,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,64,False,401256842,2021,2,1,America East Conference,Am. East,True,,
401254226,s:40~l:41~e:401254226~c:401254226,2021-01-23T19:00Z,128,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,72,False,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,89,True,401254226,2021,2,11,Conference USA,C-USA,True,,
401253434,s:40~l:41~e:401253434~c:401253434,2021-01-23T19:00Z,927,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,1974,Hawkins Arena,Macon,GA,3200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,24,83,True,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,80,False,401253434,2021,2,24,Southern Conference,Southern,True,,
401252833,s:40~l:41~e:401252833~c:401252833,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,2058,David S. Mack Sports and Exhibition Complex,Hempstead,NY,5023,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,71,True,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,58,False,401252833,2021,2,10,Colonial Athletic Association,CAA,True,,
401252625,s:40~l:41~e:401252625~c:401252625,2021-01-23T19:00Z,689,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,1960,America First Events Center,Cedar City,UT,5300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,77,True,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,72,False,401252625,2021,2,5,Big Sky Conference,Big Sky,True,,
401252624,s:40~l:41~e:401252624~c:401252624,2021-01-23T19:00Z,0,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,53,False,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,True,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,58,True,401252624,2021,2,5,Big Sky Conference,Big Sky,True,,
401252621,s:40~l:41~e:401252621~c:401252621,2021-01-23T19:00Z,50,True,False,True,False,2021-01-23T19:00Z,,,0,N/A,2168,Bank of Colorado Arena,Greeley,CO,2950,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2458,s:40~l:41~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,True,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,76,False,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,82,True,401252621,2021,2,5,Big Sky Conference,Big Sky,True,,
401252623,s:40~l:41~e:401252623~c:401252623,2021-01-23T19:05Z,0,True,False,True,False,2021-01-23T19:05Z,,,1,STD,2078,The Nest,Sacramento,CA,1012,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,2,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,89,True,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,True,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,83,False,401252623,2021,2,5,Big Sky Conference,Big Sky,True,2OT,
401260622,s:40~l:41~e:401260622~c:401260622,2021-01-23T19:30Z,0,True,False,True,False,2021-01-23T19:30Z,,,0,N/A,4486,Robins Center,Richmond,VA,7201,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,78,False,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,84,True,401260622,2021,2,3,Atlantic 10 Conference,A 10,True,,
401259786,s:40~l:41~e:401259786~c:401259786,2021-01-23T19:30Z,250,True,False,True,False,2021-01-23T19:30Z,,,0,N/A,2176,Alumni Hall (Navy),Annapolis,MD,5710,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,69,True,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,62,False,401259786,2021,2,22,Patriot League,Patriot,True,,
