id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
290720002,s:40~l:41~e:290720002~c:290720002,2009-03-14T01:45Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SEC MEN'S TOURNAMENT - QUARTERFINALS AT TAMPA FL""""""""""""""""""""""""""""""""}]",2009-03-14T01:45Z,6,TRNMNT,1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,290720002,2,2009,"",23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE,TRUE
290722617,s:40~l:41~e:290722617~c:290722617,2009-03-14T01:33Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SOUTHLAND MEN'S TOURNAMENT - SEMIFINALS AT KATY TX""""""""""""""""""""""""""""""""}]",2009-03-14T01:33Z,0,N/A,3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,290722617,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290720150,s:40~l:41~e:290720150~c:290720150,2009-03-14T01:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""ACC MEN'S TOURNAMENT - QUARTERFINALS AT ATLANTA GA""""""""""""""""""""""""""""""""}]",2009-03-14T01:30Z,1,STD,3495,Georgia Dome,Atlanta,GA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,290720150,2,2009,"",2,Atlantic Coast Conference,ACC,TRUE,3,TRUE,TRUE,TRUE
290720142,s:40~l:41~e:290720142~c:290720142,2009-03-14T01:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""PHILLIPS 66 BIG 12 MEN'S CHAMPIONSHIP - SEMIFINALS AT OKLAHOMA CITY OK""""""""""""""""""""""""""""""""}]",2009-03-14T01:30Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,142,s:40~l:41~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,TRUE,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,290720142,2,2009,"",8,Big 12 Conference,Big 12,TRUE,5,TRUE,TRUE,TRUE
290720183,s:40~l:41~e:290720183~c:290720183,2009-03-14T01:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""BIG EAST MEN'S CHAMPIONSHIP - SEMIFINALS AT NEW YORK NY""""""""""""""""""""""""""""""""}]",2009-03-14T01:30Z,6,TRNMNT,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,290720183,2,2009,OT,4,Big East Conference,Big East,TRUE,6,TRUE,TRUE,TRUE
290720264,s:40~l:41~e:290720264~c:290720264,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""PAC-10 MEN'S TOURNAMENT - SEMIFINALS AT LOS ANGELES CA""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,,"",1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,290720264,2,2009,"",21,Pac-12 Conference,Pac-12,TRUE,25,TRUE,TRUE,TRUE
290722509,s:40~l:41~e:290722509~c:290722509,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""BIG TEN MEN'S TOURNAMENT - QUARTERFINALS AT INDIANAPOLIS IN""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,6,TRNMNT,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,290722509,2,2009,"",7,Big Ten Conference,Big Ten,TRUE,9,TRUE,TRUE,TRUE
290720252,s:40~l:41~e:290720252~c:290720252,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""MOUNTAIN WEST MEN'S CHAMPIONSHIP - SEMIFINALS AT LAS VEGAS NV""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,290720252,2,2009,"",44,Mountain West Conference,Mountain West,TRUE,,TRUE,TRUE,TRUE
290722168,s:40~l:41~e:290722168~c:290722168,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINALS AT ATLANTIC CITY NJ""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,290722168,2,2009,"",3,Atlantic 10 Conference,A 10,TRUE,,TRUE,TRUE,TRUE
290722011,s:40~l:41~e:290722011~c:290722011,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SWAC MEN'S TOURNAMENT - SEMIFINALS AT BIRMINGHAM AL""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,TRUE,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,290722011,2,2009,"",26,Southwestern Athletic Conference,SWAC,TRUE,,TRUE,TRUE,TRUE
290720328,s:40~l:41~e:290720328~c:290720328,2009-03-14T01:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""WAC MEN'S TOURNAMENT - SEMIFINALS AT RENO NV""""""""""""""""""""""""""""""""}]",2009-03-14T01:00Z,0,N/A,461,Lawlor Events Center,Reno,NV,11536,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,328,s:40~l:41~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,TRUE,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,30,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,290720328,2,2009,"",30,Western Athletic Conference,WAC,TRUE,,TRUE,TRUE,TRUE
290722463,s:40~l:41~e:290722463~c:290722463,2009-03-14T00:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""BIG WEST MEN'S TOURNAMENT - SEMIFINALS AT ANAHEIM CA""""""""""""""""""""""""""""""""}]",2009-03-14T00:30Z,0,N/A,2560,Anaheim Convention Center,Anaheim,CA,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,"",TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,2540,s:40~l:41~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,TRUE,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,290722463,2,2009,"",9,Big West Conference,Big West,TRUE,,TRUE,TRUE,TRUE
290722569,s:40~l:41~e:290722569~c:290722569,2009-03-14T00:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""MEAC MEN'S TOURNAMENT - SEMIFINALS AT WINSTON-SALEM NC""""""""""""""""""""""""""""""""}]",2009-03-14T00:00Z,0,N/A,2120,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,14665,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,"",TRUE,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,290722569,2,2009,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,TRUE,TRUE,TRUE
290722633,s:40~l:41~e:290722633~c:290722633,2009-03-13T23:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SEC MEN'S TOURNAMENT - QUARTERFINALS AT TAMPA FL""""""""""""""""""""""""""""""""}]",2009-03-13T23:30Z,,"",1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,290722633,2,2009,"",23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE,TRUE
290722440,s:40~l:41~e:290722440~c:290722440,2009-03-13T23:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""WAC MEN'S TOURNAMENT - SEMIFINALS AT RENO NV""""""""""""""""""""""""""""""""}]",2009-03-13T23:30Z,0,N/A,461,Lawlor Events Center,Reno,NV,11536,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,290722440,2,2009,"",30,Western Athletic Conference,WAC,TRUE,,TRUE,FALSE,FALSE
290722050,s:40~l:41~e:290722050~c:290722050,2009-03-13T23:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""MAC MEN'S TOURNAMENT - SEMIFINALS AT CLEVELAND OH""""""""""""""""""""""""""""""""}]",2009-03-13T23:30Z,0,N/A,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,TRUE,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,290722050,2,2009,"",14,Mid-American Conference,MAC,TRUE,,TRUE,TRUE,TRUE
290722447,s:40~l:41~e:290722447~c:290722447,2009-03-13T23:05Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SOUTHLAND MEN'S TOURNAMENT - SEMIFINALS AT KATY TX""""""""""""""""""""""""""""""""}]",2009-03-13T23:05Z,0,N/A,3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,290722447,2,2009,"",,"","",,,TRUE,TRUE,TRUE
290720097,s:40~l:41~e:290720097~c:290720097,2009-03-13T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""BIG EAST MEN'S CHAMPIONSHIP - SEMIFINALS AT NEW YORK NY""""""""""""""""""""""""""""""""}]",2009-03-13T23:00Z,6,TRNMNT,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,290720097,2,2009,"",4,Big East Conference,Big East,TRUE,6,TRUE,TRUE,TRUE
290720154,s:40~l:41~e:290720154~c:290720154,2009-03-13T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""ACC MEN'S TOURNAMENT - QUARTERFINALS AT ATLANTA GA""""""""""""""""""""""""""""""""}]",2009-03-13T23:00Z,6,TRNMNT,3495,Georgia Dome,Atlanta,GA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,290720154,2,2009,"",2,Atlantic Coast Conference,ACC,TRUE,3,TRUE,TRUE,TRUE
290720251,s:40~l:41~e:290720251~c:290720251,2009-03-13T23:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""PHILLIPS 66 BIG 12 MEN'S CHAMPIONSHIP - SEMIFINALS AT OKLAHOMA CITY OK""""""""""""""""""""""""""""""""}]",2009-03-13T23:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,290720251,2,2009,"",8,Big 12 Conference,Big 12,TRUE,5,TRUE,TRUE,TRUE
290722752,s:40~l:41~e:290722752~c:290722752,2009-03-13T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINALS AT ATLANTIC CITY NJ""""""""""""""""""""""""""""""""}]",2009-03-13T22:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,290722752,2,2009,"",3,Atlantic 10 Conference,A 10,TRUE,,TRUE,TRUE,TRUE
290720356,s:40~l:41~e:290720356~c:290720356,2009-03-13T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""BIG TEN MEN'S TOURNAMENT - QUARTERFINALS AT INDIANAPOLIS IN""""""""""""""""""""""""""""""""}]",2009-03-13T22:30Z,9,QRR,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,290720356,2,2009,"",7,Big Ten Conference,Big Ten,TRUE,9,TRUE,TRUE,TRUE
290720202,s:40~l:41~e:290720202~c:290720202,2009-03-13T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""C-USA MEN'S CHAMPIONSHIP - SEMIFINALS AT MEMPHIS TN""""""""""""""""""""""""""""""""}]",2009-03-13T22:30Z,0,N/A,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,290720202,2,2009,"",11,Conference USA,C-USA,TRUE,,TRUE,TRUE,TRUE
290722415,s:40~l:41~e:290722415~c:290722415,2009-03-13T22:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""MEAC MEN'S TOURNAMENT - SEMIFINALS AT WINSTON-SALEM NC""""""""""""""""""""""""""""""""}]",2009-03-13T22:00Z,0,N/A,2120,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,14665,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,290722415,2,2009,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,,TRUE,TRUE,TRUE
290720044,s:40~l:41~e:290720044~c:290720044,2009-03-13T20:45Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""PATRIOT LEAGUE MEN'S TOURNAMENT - FINAL""""""""""""""""""""""""""""""""}]",2009-03-13T20:45Z,0,N/A,1910,Bender Arena,Washington,DC,3400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,c8102e,TRUE,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,TRUE,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,290720044,2,2009,"",22,Patriot League,Patriot,TRUE,,TRUE,TRUE,TRUE
290720235,s:40~l:41~e:290720235~c:290720235,2009-03-13T20:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""C-USA MEN'S CHAMPIONSHIP - SEMIFINALS AT MEMPHIS TN""""""""""""""""""""""""""""""""}]",2009-03-13T20:00Z,0,N/A,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,290720235,2,2009,"",11,Conference USA,C-USA,TRUE,,TRUE,TRUE,TRUE
290722296,s:40~l:41~e:290722296~c:290722296,2009-03-13T19:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SWAC MEN'S TOURNAMENT - SEMIFINALS AT BIRMINGHAM AL""""""""""""""""""""""""""""""""}]",2009-03-13T19:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,TRUE,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,290722296,2,2009,"",26,Southwestern Athletic Conference,SWAC,TRUE,,TRUE,TRUE,TRUE
290722579,s:40~l:41~e:290722579~c:290722579,2009-03-13T19:15Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""""""""""""""""""""""""""SEC MEN'S TOURNAMENT - QUARTERFINALS AT TAMPA FL""""""""""""""""""""""""""""""""}]",2009-03-13T19:15Z,,"",1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,290722579,2,2009,"",23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE,TRUE
